Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.999769597,6.707978857,5.749364854,5.220685624,4.48568114,4.409440878,3.686953046,3.57672505,3.554334286,3.544007629,3.670643445,3.627920558,3.850073979,3.700508732,3.767325506,4.320847278,4.81132726,4.997422901,4.925951645,5.114344888,5.295464973,5.732418152,6.138738388,6.461561118,6.242888388,5.835434973,5.998504731,6.32277465,6.809659067,7.160835656,6.430645335,,
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08398041442,0.0690272045,0.07942313464,0.0907046291,0.07355256093,0.07519415088,0.07224827705,0.07793738716,0.07337148807,0.07115974242,0.08030501159,0.07746676914,0.08402805764,0.09926640014,0.09698182901,0.08456238483,0.08974737729,0.1048236008,0.1024784383,0.1111707358,0.1161754434,0.1386465332,0.1486792648,0.1643649697,0.1852357936,0.2040848562,0.2615421382,0.2506979398,0.2336571678,0.2486396586,0.2227675527,,
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4196354286,0.4176543409,0.4175500471,0.408928846,0.4096854212,0.4205279832,0.4372912563,0.42302029,0.3874924966,0.4232600718,0.4151015787,0.4268195319,0.4499764858,0.4521167568,0.4797094932,0.4806862394,0.4736421733,0.5444413016,0.5558036653,0.6003402139,0.6064406057,0.6193943731,0.6477796482,0.5613740359,0.6594809395,0.7517320372,0.6377764451,0.8192999304,0.8701359399,0.8724753065,0.8551764058,,
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099478171,1.169428908,1.220260023,1.338741395,1.360655473,1.382235578,1.423373627,1.414458444,1.543922421,1.87055367,2.04899766,2.144635861,2.168814922,2.265261215,2.268872394,2.411390478,2.677642391,2.738881763,2.786545682,2.744284444,2.928502879,2.905611927,2.966042988,3.032741374,3.131442236,3.136404992,3.193281567,3.30021575,3.26641524,3.296800515,2.938514108,,
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07573326736,0.08055873804,0.07836451675,0.08632932488,0.08957244414,0.08991264154,0.08986833652,0.08774072601,0.08352701376,0.08499031707,0.07794103098,0.07368409518,0.07297043964,0.07391153101,0.07239910076,0.06697637,0.06570542982,0.06870383032,0.07270978787,0.07250121897,0.06688624637,0.07081627778,0.06908431165,0.07203408472,0.06345443364,0.06432042804,0.07029739353,0.0779926724,0.08762033164,0.08711881279,0.08463615819,,
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.117818784,3.612950191,3.625830342,3.834336208,4.07067788,4.286163781,4.767966399,4.98914358,4.845601728,5.116744838,5.419703075,5.498931996,5.64888519,5.821076338,6.230942287,6.440996321,6.549858347,6.993229591,7.318407813,6.431278592,6.959707228,6.935319956,6.925634921,7.402951013,7.719435953,7.603420444,7.348421251,7.039825673,7.452371382,7.464999716,7.383715412,,
North America,NAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.97805768,18.57422311,18.62118881,18.76673982,18.83583717,18.82384599,19.17710037,19.8932548,19.84946515,19.71969338,20.1016996,19.79063748,19.17383676,19.27669092,19.31809129,19.22530435,18.71092006,18.8756199,18.10556314,16.67662351,17.26630753,16.54095365,15.78155499,16.08118601,16.01906437,15.56617047,15.17449435,14.89376766,15.2620189,14.70979335,13.08883746,,
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7896909969,0.8333521472,0.9369241917,1.049889987,1.10466746,1.165832155,1.16551562,1.162243448,1.112874991,1.067701734,1.324982412,1.128711561,1.184489082,1.225478317,1.286639682,1.254078663,1.266174561,1.437245653,1.450782163,1.478370349,1.549377679,1.618200021,1.706683118,1.753053164,1.812455754,1.78707316,1.786398504,1.778831765,1.764171657,1.588045147,,
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06754960906,0.06215962681,0.0561072041,0.06203656708,0.05758741617,0.05348944224,0.06011584111,0.05848086958,0.06142191743,0.0580983663,0.05680513032,0.05476240148,0.05503946248,0.05812822316,0.05811787862,0.05356240799,0.05134071526,0.05460618439,0.05526368999,0.06704549812,0.08175722988,0.08097152874,0.1050198985,0.105880498,0.1113348359,0.1049074419,0.1001952849,0.08745086122,0.08664946513,0.09210057606,0.09032557769,,
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7642636963,0.8386732669,0.9163957474,0.8390845033,0.7427335583,0.796435932,0.9033043251,0.8669116458,0.7601285407,0.7269859999,0.7913189257,0.8081104707,0.711803103,0.7586767651,0.721900961,0.7026727359,0.6150339164,0.5470388868,0.5704854335,0.491376018,0.5595129153,0.5741227482,0.5605455098,0.6187786814,0.6400720807,0.5855916754,0.5873710852,0.5606382155,0.5727832124,0.5880052075,0.5375101754,,
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574225014,0.4434878281,0.504927299,0.4857192531,0.5460017383,0.5617831187,0.5852807887,0.6168552779,0.7074405896,0.7013238736,0.7354746681,0.7559557877,0.772560442,0.8571570273,0.8413873692,0.7954090049,0.8223789204,0.8375103634,0.7917022988,0.7615274496,0.7707317306,0.8020458547,0.7770362088,0.7310055481,0.7664436025,0.8393455178,0.8468462969,0.8377244337,0.7645498874,0.7701018199,0.6782521043,,
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1341403,10.43589304,10.27449911,10.47307691,10.37546518,10.6155855,11.17951272,10.65368194,10.6151513,10.21029607,10.17842879,10.41469683,10.36783306,10.49982305,10.57111142,10.28966656,10.01478579,10.04478413,10.046576,9.708683184,10.29831131,9.511010375,9.398612781,9.348141014,8.881905066,9.290242937,9.306892404,9.089265634,8.785144105,8.41396928,7.471553479,,
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.909250631,6.411782815,7.045047815,7.520563007,7.935317263,7.888907649,7.896472674,8.295618068,8.54965763,8.898066816,7.633790228,7.695417846,7.575979599,8.146326663,8.134915536,7.865911966,7.983947396,8.018448328,7.733045427,7.753452981,8.205017864,7.888270913,7.725323513,7.801169496,7.716801577,7.764858661,7.56103856,7.42375167,7.261315879,7.042320943,6.72508005,,
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04785759765,0.05872847742,0.05961511309,0.06628937801,0.08004220833,0.08498773692,0.08598589649,0.09425483658,0.09769514222,0.1293824167,0.1311508785,0.1388279429,0.1100063327,0.117658016,0.1080450616,0.1213082236,0.09865013239,0.1008323271,0.1114110112,0.1436640573,0.1708627488,0.1906815785,0.2194528979,0.2223321502,0.259710599,0.2602721989,0.3853281766,0.4706773406,0.5310819431,0.4807249431,0.5093662474,,
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.15899146,12.7852959,11.90640735,11.19694895,10.84290442,10.50794882,9.869502175,9.881308501,9.588513058,8.99547337,8.480292956,7.777670559,7.535503816,6.641531323,6.192549589,6.05737546,4.284048961,4.042076556,4.129649517,3.948011336,4.169514696,3.899640183,4.031022597,4.423040958,4.625228519,4.872597228,4.607851709,4.793699709,4.52868165,4.401582591,3.361753959,,
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.700312331,6.474693142,6.903191098,6.707435194,6.692237569,6.622148418,6.80943194,7.322613916,7.124718218,7.460796329,7.635378593,8.148125242,7.988628593,8.293007549,8.033296636,8.280848593,8.188572384,7.876911786,8.020423494,7.244387115,7.136621693,6.90935219,7.283727683,7.178023908,7.078644968,7.003340999,6.615409092,6.840493601,6.613271844,6.830053021,6.160799183,,
OECD members,OED,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26805322,10.20751685,10.14075063,10.12832955,10.21362858,10.26348872,10.50457787,10.65074674,10.57354018,10.54090212,10.72585434,10.65739807,10.50066154,10.60677368,10.63268033,10.5917049,10.45999413,10.51224644,10.16841303,9.508057213,9.83294977,9.607959325,9.414086634,9.399175562,9.15852916,9.050330925,8.940894766,8.866870065,8.836293176,8.514833325,7.714643686,,
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.605232183,8.295170872,7.516621525,7.324646165,7.590518706,8.685342288,8.77070967,8.917040882,8.562077828,9.504064689,10.71343409,11.80479843,12.46936441,13.03688929,12.66048431,12.33070875,15.30358124,16.21917335,15.58429409,16.16107583,16.33508148,16.72041586,17.1257381,16.51052747,16.55831353,16.73078428,16.415746,15.77179716,16.37957583,16.45635843,15.636201,,
Other small states,OSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.713085752,4.654751685,4.3021519,4.207343228,4.327507712,4.239233466,4.415773557,4.654804149,4.689866379,4.740122063,4.612320406,4.660693252,4.760943955,5.018831416,5.146607175,5.260973965,5.514245286,5.8111351,5.838057255,5.556514921,5.897832921,6.124165827,6.207734514,6.28355837,6.430822368,6.234225724,6.230072606,6.177300533,6.061551765,5.907094276,5.610561863,,
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5114281171,0.5059059935,0.5473152362,0.5874280242,0.5899920151,0.621535222,0.6253595571,0.6322955578,0.6199664157,0.6598326931,0.6372620874,0.6270482683,0.6267538938,0.6331831386,0.6933170629,0.6974091692,0.7429899022,0.8015043777,0.7569123877,0.7644405479,0.7219097601,0.713434273,0.7112508969,0.7109936369,0.7406194203,0.7780862029,0.8482071688,0.9184726725,0.8504270797,0.8244596523,0.8103602155,,
Panama,PAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.099157213,1.248858933,1.423201385,1.455494326,1.516841795,1.603605508,1.589800282,1.639856124,1.983101903,1.703260485,1.759884547,2.030856341,1.73342433,1.736637574,1.7295597,2.152657033,2.223582508,2.180985391,2.087817958,2.44384989,2.536305575,2.709401807,2.786147667,2.682755401,2.766436784,2.681231882,2.645680837,2.474668969,2.381318791,3.095050433,2.231443025,,
Peru,PER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944194967,0.8974270299,0.9126382464,0.9271671943,0.9397430491,1.049116213,1.126665495,1.102246187,1.044622508,1.107425542,1.074275095,0.9823168385,1.014505367,0.9831432049,1.11985372,1.11171717,1.086769854,1.182095893,1.329318686,1.419219461,1.539485423,1.642847492,1.617521506,1.656254081,1.751594051,1.776300578,1.826380485,1.717243013,1.695130882,1.735641775,1.398566019,,
Philippines,PHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6638991491,0.6415348944,0.6786691616,0.7199683563,0.7578682265,0.8868503242,0.9429815946,1.023775999,0.9916538865,0.9393059566,0.9228378641,0.8823628478,0.8766278965,0.8818350402,0.8831167345,0.8832494312,0.788442016,0.8178804576,0.8223286275,0.8211339821,0.8656028792,0.8568225886,0.8789448484,0.9579137162,1.00490795,1.077253514,1.152751307,1.250314542,1.28139073,1.32152779,1.189679452,,
Palau,PLW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12.34066483,12.09401709,11.84257603,11.48817479,11.2170088,11.02913046,10.7840017,10.52631579,10.72188989,10.88359895,10.93647675,10.84507042,10.94087507,11.43159699,11.65706713,11.53568109,11.1454298,10.86794858,11.58576052,11.65570175,12.37044467,12.41786015,12.23870533,11.29032258,11.66928604,11.94146998,11.86184505,12.134405,8.802581794,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5610907401,0.5453276689,0.5269005503,0.5155434305,0.4618691222,0.4618494905,0.4664540279,0.4841910162,0.5163043954,0.4892144681,0.5128989958,0.5938065336,0.6121410665,0.6683325179,0.732731347,0.6653363735,0.6477727241,0.6844610353,0.6668826005,0.6862448005,0.6648847614,0.6634739133,0.6111845134,0.6336085782,0.6896023737,0.7336526543,0.7372486128,0.7135979785,0.7625497804,0.7825528903,0.5632515662,,
Poland,POL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.189383729,9.193722889,8.95035399,8.94445674,8.814966858,8.809530188,9.199378527,8.916689047,8.235525922,7.992134871,7.730919997,7.676919487,7.515499983,7.793067688,7.905616389,7.89596453,8.23499125,8.220639991,8.087059985,7.791554656,8.247004676,8.159932723,7.969684286,7.841820794,7.516889192,7.610021183,7.895752254,8.236243136,8.209531333,7.768855783,7.367563373,,
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4497080229,0.4210401064,0.4829487058,0.5055402709,0.5047617131,0.510015962,0.5356344012,0.5652460973,0.4845712465,0.4418695258,0.4739583587,0.489499605,0.450279492,0.4398099573,0.4479342204,0.4376858228,0.4169960307,0.3945489718,0.4193678331,0.4166527279,0.4556141108,0.465767444,0.4770383067,0.5026829711,0.5038990857,0.4943224644,0.5017188763,0.5026010215,0.5118200168,0.5289415802,0.4770246147,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.736069044,5.348488937,4.650752885,4.198742875,3.782481291,3.495216733,3.036147805,2.892925962,2.645915702,2.87079686,3.07368163,3.163637657,3.011962183,3.058577755,3.103424662,3.223030497,3.257050604,2.694713273,2.976474727,2.247905123,2.093854378,1.496901866,1.546277549,1.105083594,1.24266247,0.9938033531,1.107842889,2.127501061,1.954950024,2.156763691,2.027148619,,
Portugal,PRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.113763718,4.293844473,4.699726521,4.595513652,4.734302321,5.056085191,4.843279648,5.038254613,5.47239443,6.088143194,5.99240148,5.923501566,6.29627863,5.786847294,5.926137327,6.233623051,5.744758174,5.576951605,5.383921865,5.327241121,4.817631537,4.723430414,4.585926334,4.451935228,4.416000981,4.812853275,4.716035676,5.171956157,4.809612613,4.332448043,3.784907587,,
Paraguay,PRY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5104953076,0.4847173558,0.5785762199,0.6423780756,0.7419080502,0.8213006446,0.7901682105,0.8524187736,0.8666485628,0.8488407652,0.6878267948,0.6936144223,0.714157085,0.735552619,0.7336525658,0.6752934792,0.714513499,0.6655462425,0.765825803,0.8010242392,0.8742656164,0.892890908,0.8740703274,0.8827018282,0.9240285346,1.030681699,1.147764782,1.246325175,1.297481674,1.240668873,1.144591192,,
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7108149054,0.7189079199,0.9551414595,0.9577199552,0.9549650128,0.9794050029,1.01185558,1.002737715,0.9944356338,0.994207864,1.004965436,1.093744626,1.009460737,1.088611227,1.197545361,1.069724715,1.125462597,1.104049364,0.9609567996,0.9427765933,1.074867005,1.042760574,1.011449782,1.051209528,1.10422449,1.093761439,1.072904622,1.127336357,1.153402124,1.166844764,0.8485210683,,
Post-demographic dividend,PST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72341115,11.59610463,11.4545073,11.36929434,11.37003795,11.44063657,11.64684585,11.80877093,11.7344308,11.74796741,11.95677917,11.93605636,11.77583196,11.9197213,11.94082846,11.88238578,11.71153593,11.76614023,11.37347972,10.58400172,10.97079866,10.71227622,10.47763068,10.49581253,10.21367948,10.04014481,9.897699449,9.77304396,9.802698708,9.443496365,8.551659356,,
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3996151,32.82685559,31.14325908,34.18353596,36.9315515,36.97627603,39.5682692,46.11880688,45.61589819,47.28893759,44.37925061,42.20579202,45.5646914,46.41688654,47.65696201,45.40608688,43.28857407,40.60945228,36.88994563,33.72730355,35.54826834,37.97949307,39.58213952,37.60288008,37.1050344,35.29042195,33.5495687,32.25663823,31.48096744,31.87720301,31.72684245,,
Romania,ROU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.440514942,6.206436155,5.535848373,5.170203942,5.065870264,5.328357492,5.490997747,5.03677001,4.421379084,3.781116445,3.965744999,4.302409591,4.313431226,4.548841989,4.444220583,4.441102202,4.683185051,4.631934271,4.645519558,3.962157924,3.832784829,4.171702851,4.080349845,3.607471352,3.593303303,3.699829468,3.633348386,3.788308728,3.861061715,3.817062957,3.564137501,,
Russian Federation,RUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.62148929,14.39708607,13.67197624,12.6650949,11.35415408,11.02258551,10.8070674,10.06999199,10.07623146,10.35032856,10.6676603,10.73578414,10.77263875,11.13039808,11.11271137,11.23185215,11.5683691,11.61126905,11.59565409,10.83210855,11.32540095,11.8849497,11.70206537,11.37700431,11.20820771,11.0520055,10.88742693,11.03519921,11.49657125,11.79719417,11.23228807,,
Rwanda,RWA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07327360443,0.06431612568,0.06314964932,0.0614884234,0.0685795298,0.08000654839,0.06918759707,0.06276859554,0.06064959325,0.06178720576,0.08144523994,0.08196192069,0.09505027647,0.07993821656,0.0753356545,0.07942347135,0.07770171216,0.06860532125,0.0667900498,0.06679585497,0.06825859773,0.06959201402,0.07510192952,0.08140361307,0.08127052665,0.09279771577,0.09622074581,0.1026545544,0.1119870333,0.1130577978,0.10512414,,
South Asia,SAS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5618899078,0.5879326265,0.5984052708,0.6119504009,0.6300290618,0.6652840819,0.6841707441,0.7090437231,0.7086082571,0.7498900538,0.762643802,0.7636196458,0.7740148131,0.7815835242,0.8263391418,0.8505635689,0.8952750813,0.9694426034,1.009588447,1.087144313,1.131311067,1.179342717,1.257015668,1.278156798,1.370497838,1.37095835,1.393033962,1.453867478,1.516961077,1.478649886,1.337791484,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70951816,11.28388289,11.69073597,11.38895829,11.23501214,10.84398595,11.21325401,11.03764364,11.42497917,11.40049387,11.58631277,11.50434741,12.03404526,12.30314813,12.67398501,12.92310028,13.21498712,13.43244267,14.20375355,14.27220886,15.16838627,15.38139849,15.97801577,15.98391907,16.82523613,17.25779307,16.7951031,16.0777919,15.06550049,14.70301665,14.26658537,,
Sudan,SDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2544079941,0.2238997253,0.2080205568,0.1448704434,0.2068572203,0.193550171,0.1804984256,0.2146078419,0.1904715559,0.2069550781,0.2163880421,0.2321175372,0.2797900264,0.2813830385,0.3061854115,0.3553078872,0.4252880892,0.4478800614,0.466535087,0.4701416513,0.486883006,0.4630091253,0.4495561293,0.4404804085,0.4501902468,0.5045482222,0.546080395,0.5304717611,0.515971084,0.5119229365,0.4679539283,,
Senegal,SEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3086915726,0.3010849866,0.3220635138,0.3056895516,0.3096353723,0.319854284,0.3310143595,0.3551882172,0.3884241107,0.4178586545,0.4187530727,0.4483183634,0.4498204981,0.4299581465,0.5038186447,0.5163268243,0.4944693812,0.5363343359,0.5420819075,0.5466325664,0.5607447845,0.5880297114,0.5633837731,0.5893833328,0.6135870448,0.6467945758,0.6869063427,0.6465848953,0.653397076,0.7685749839,0.6498005612,,
Singapore,SGP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.507300635,9.720603888,9.72263579,10.91429501,11.10800433,10.66302625,10.49392705,10.0530079,9.433432819,9.549064181,10.45647507,10.15736542,9.887762066,9.273223218,9.508518085,8.650599822,8.445470894,8.343723215,7.939751159,7.785710605,8.354508373,8.636110044,8.224530474,8.133169555,8.117137172,8.208109049,8.019891274,8.432299827,8.018212077,7.918410385,7.686683702,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4716646461,0.4791107704,0.4893636818,0.5007258124,0.5212548525,0.5248021664,0.533583375,0.5374637955,0.5402491762,0.5440940393,0.5474698706,0.5581353103,0.5714792794,0.5830240061,0.6068442193,0.6107949246,0.6160954948,0.6216571314,0.6263553753,0.6318286276,0.6343519728,0.6427424642,0.6263176713,0.6679659664,0.5703285206,0.4963601345,0.4746044432,0.4583350165,0.4564284512,0.4515602384,0.3230655492,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07351941606,0.07818336844,0.07567011642,0.07623922495,0.08122915823,0.05462346464,0.07146849705,0.05203145133,0.05566323406,0.04406561128,0.07270836137,0.09110382006,0.09680721027,0.1028610664,0.09625308743,0.07856304064,0.1016562779,0.08472574334,0.08527531416,0.08271774272,0.08703220191,0.1111399291,0.125902489,0.1480001246,0.15931238,0.148261607,0.1562334657,0.1458795855,0.1327646219,0.1290943462,0.1272776073,,
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444050776,0.5614833723,0.6040662036,0.6967339829,0.7832900465,0.8631231195,0.7572527143,0.9104106741,0.9628071516,0.9463436966,0.9451400541,0.9800445718,0.9873612503,1.08019962,1.106226251,1.132246969,1.198952147,1.26221619,1.138709174,1.096140851,1.069539358,1.104499679,1.099055733,1.043675014,1.061626926,1.123018116,1.139922982,1.012486089,1.090587479,1.25994054,1.013280244,,
San Marino,SMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1050307068,0.1050245503,0.1064429047,0.09713733941,0.09096489166,0.08296988045,0.07697609218,0.07068501107,0.06433025662,0.05946702234,0.05579337875,0.05616957457,0.06067301569,0.05918050525,0.05708014171,0.05546802363,0.05392688512,0.05608876055,0.05405915489,0.05237835141,0.05248344738,0.05177281157,0.0502961096,0.05052719377,0.04853021229,0.0469488821,0.04578513994,0.04405881748,0.04257322679,0.04102920288,0.03993465327,,
Serbia,SRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.160624835,6.872683209,6.389679672,5.609673702,5.122178294,5.942777499,6.913563165,7.537206933,7.569454309,5.40736494,5.851965836,6.158754266,6.642040135,7.112272279,7.704822503,6.811809371,7.152196789,6.97189585,6.778829265,6.402955303,6.460167791,7.081766506,6.360565389,6.486829109,5.466697221,6.399950503,6.607094434,6.743135953,6.615354386,6.627579916,6.714517172,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7775509611,0.7736235934,0.7677392397,0.7510174665,0.7327051808,0.756516195,0.7872659563,0.7928026996,0.7797802427,0.7415472172,0.7425182268,0.7874508466,0.7699052729,0.7932829811,0.815993983,0.7986750519,0.7762529358,0.7756582703,0.8037291905,0.7551146638,0.7863344124,0.7635835227,0.7712782113,0.7901744952,0.8024818269,0.7635591157,0.753867414,0.7434607442,0.7403938556,0.7428931224,0.6604126329,,
South Sudan,SSD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09132854012,0.08350290651,0.0733112761,0.04991979988,0.06698294024,0.06715879787,0.06759438639,0.08046494836,0.06841860159,0.07228893403,0.07520241461,0.08274131303,0.1008543481,0.1077387906,0.1301037325,0.1190205411,0.1243746308,0.1393707944,0.1404262257,0.1398460681,0.1351856682,0.125081132,0.1325595677,0.1308388208,0.1355178376,0.1759288366,0.1563513088,0.1418716398,0.1701629645,0.174641877,0.1643091365,,
